Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,clean,default,64MB,range_clustered,hash (partial),10,59.279,57.918–62.472,63.921,4.7%,1.00,Seq Scan (fallback),0.052,59.329
scalar,1000000,clean,default,64MB,range_clustered,roaring,10,63.038,59.536–63.792,65.213,4.2%,0.94,Seq Scan (fallback),0.040,63.079
scalar,1000000,clean,default,64MB,range_clustered,roaring_bitmap,10,59.086,56.754–61.428,63.736,5.1%,1.00,Seq Scan (fallback),0.039,59.140
scalar,1000000,clean,default,64MB,range_clustered,seq,10,59.258,58.084–62.016,66.037,5.4%,1.00,Seq Scan,0.035,59.295
scalar,1000000,clean,default,64MB,range_random,brin,10,81.407,79.276–82.558,83.700,3.3%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.057,81.460
scalar,1000000,clean,default,64MB,range_random,btree,10,0.303,0.299–0.323,0.335,4.8%,176.45,Index Only Scan,0.057,0.362
scalar,1000000,clean,default,64MB,range_random,btree_tuned,10,0.305,0.300–0.318,0.329,3.9%,175.29,Index Only Scan,0.054,0.365
scalar,1000000,clean,default,64MB,range_random,gin,10,41.002,38.664–43.700,44.055,6.2%,1.31,"Bitmap Heap Scan, Bitmap Index Scan",0.049,41.061
scalar,1000000,clean,default,64MB,range_random,gist,10,0.825,0.798–0.847,0.866,3.8%,64.91,Index Only Scan,0.042,0.869
scalar,1000000,clean,default,64MB,range_random,hash (partial),10,54.707,52.870–57.693,59.375,4.6%,0.98,Seq Scan (fallback),0.036,54.744
scalar,1000000,clean,default,64MB,range_random,roaring,10,56.209,54.206–58.404,58.978,4.2%,0.95,Seq Scan (fallback),0.038,56.245
scalar,1000000,clean,default,64MB,range_random,roaring_bitmap,10,54.865,53.668–56.915,58.118,4.0%,0.98,Seq Scan (fallback),0.042,54.916
scalar,1000000,clean,default,64MB,range_random,seq,10,53.552,52.861–59.105,60.278,6.0%,1.00,Seq Scan,0.034,53.584
scalar,1000000,clean,default,64MB,residual_filter,brin,10,74.472,71.780–78.311,81.035,5.6%,0.76,"Bitmap Heap Scan, Bitmap Index Scan",0.054,74.562
scalar,1000000,clean,default,64MB,residual_filter,btree,10,3.803,3.163–4.214,4.908,18.9%,14.81,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.845
scalar,1000000,clean,default,64MB,residual_filter,btree_tuned,10,0.607,0.580–0.640,0.755,12.2%,92.72,Index Only Scan,0.046,0.658
scalar,1000000,clean,default,64MB,residual_filter,gin,10,3.837,3.404–4.125,4.262,10.5%,14.68,"Bitmap Heap Scan, Bitmap Index Scan",0.044,3.881
scalar,1000000,clean,default,64MB,residual_filter,gist,10,3.745,3.048–4.538,5.076,21.0%,15.04,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.784
scalar,1000000,clean,default,64MB,residual_filter,hash (partial),10,3.670,3.436–4.202,4.703,15.0%,15.35,"Bitmap Heap Scan, Bitmap Index Scan",0.037,3.716
scalar,1000000,clean,default,64MB,residual_filter,roaring,10,3.225,2.933–3.520,3.570,8.8%,17.47,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.267
scalar,1000000,clean,default,64MB,residual_filter,roaring_bitmap,10,3.370,2.794–3.542,3.657,10.9%,16.71,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.410
scalar,1000000,clean,default,64MB,residual_filter,seq,10,56.326,55.564–58.529,59.408,3.3%,1.00,Seq Scan,0.040,56.366
scalar,1000000,clean,prefer_index,64MB,and2,brin,10,72.519,70.188–76.116,78.180,5.2%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.060,72.596
scalar,1000000,clean,prefer_index,64MB,and2,btree,10,3.418,2.868–4.346,4.776,22.6%,13.70,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.460
scalar,1000000,clean,prefer_index,64MB,and2,btree_tuned,10,0.193,0.190–0.202,0.244,13.1%,242.54,Index Only Scan,0.048,0.238
scalar,1000000,clean,prefer_index,64MB,and2,gin,10,35.759,34.447–38.073,40.958,7.4%,1.31,"Bitmap Heap Scan, Bitmap Index Scan",0.048,35.805
scalar,1000000,clean,prefer_index,64MB,and2,gist,10,4.226,2.944–4.399,4.518,18.9%,11.08,"Bitmap Heap Scan, Bitmap Index Scan",0.043,4.279
scalar,1000000,clean,prefer_index,64MB,and2,hash (partial),10,3.894,3.413–4.060,4.114,12.1%,12.02,"Bitmap Heap Scan, Bitmap Index Scan",0.046,3.933
scalar,1000000,clean,prefer_index,64MB,and2,roaring,10,0.354,0.344–0.372,0.385,5.3%,132.23,RoaringCount,0.043,0.397
scalar,1000000,clean,prefer_index,64MB,and2,roaring_bitmap,10,3.083,2.761–3.170,3.298,8.6%,15.18,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.130
scalar,1000000,clean,prefer_index,64MB,and2,seq,10,46.810,45.975–49.599,50.323,4.0%,1.00,Seq Scan,0.036,46.844
scalar,1000000,clean,prefer_index,64MB,and3,brin,10,72.386,68.684–75.385,76.858,5.0%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.064,72.455
scalar,1000000,clean,prefer_index,64MB,and3,btree,10,2.875,2.748–3.283,4.053,17.9%,16.40,"Bitmap Heap Scan, Bitmap Index Scan",0.049,2.928
scalar,1000000,clean,prefer_index,64MB,and3,btree_tuned,10,0.028,0.028–0.030,0.031,5.3%,1684.46,Index Only Scan,0.052,0.081
scalar,1000000,clean,prefer_index,64MB,and3,gin,10,5.150,5.063–5.503,6.008,7.9%,9.16,"Bitmap Heap Scan, Bitmap Index Scan",0.067,5.205
scalar,1000000,clean,prefer_index,64MB,and3,gist,10,4.003,3.934–4.228,4.605,7.7%,11.78,"Bitmap Heap Scan, Bitmap Index Scan",0.050,4.067
scalar,1000000,clean,prefer_index,64MB,and3,hash (partial),10,3.138,3.036–3.190,3.406,5.3%,15.03,"Bitmap Heap Scan, Bitmap Index Scan",0.057,3.194
scalar,1000000,clean,prefer_index,64MB,and3,roaring,10,0.254,0.250–0.275,0.351,16.8%,185.69,RoaringCount,0.051,0.307
scalar,1000000,clean,prefer_index,64MB,and3,roaring_bitmap,10,3.852,3.553–3.918,3.967,4.8%,12.25,"Bitmap Heap Scan, Bitmap Index Scan",0.056,3.920
scalar,1000000,clean,prefer_index,64MB,and3,seq,10,47.165,45.632–50.024,51.989,5.7%,1.00,Seq Scan,0.039,47.204
scalar,1000000,clean,prefer_index,64MB,count_distinct,brin,10,75.776,70.635–81.082,87.198,8.6%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.067,75.845
scalar,1000000,clean,prefer_index,64MB,count_distinct,btree,10,4.012,3.356–4.434,4.778,14.7%,12.47,"Bitmap Heap Scan, Bitmap Index Scan",0.049,4.061
scalar,1000000,clean,prefer_index,64MB,count_distinct,btree_tuned,10,4.745,4.276–4.870,4.981,11.4%,10.55,"Bitmap Heap Scan, Bitmap Index Scan",0.054,4.796
scalar,1000000,clean,prefer_index,64MB,count_distinct,gin,10,4.142,4.050–4.624,5.344,11.9%,12.08,"Bitmap Heap Scan, Bitmap Index Scan",0.047,4.191
scalar,1000000,clean,prefer_index,64MB,count_distinct,gist,10,4.742,4.097–4.923,5.238,14.5%,10.55,"Bitmap Heap Scan, Bitmap Index Scan",0.045,4.787
scalar,1000000,clean,prefer_index,64MB,count_distinct,hash (partial),10,3.921,3.564–4.157,4.391,9.7%,12.76,"Bitmap Heap Scan, Bitmap Index Scan",0.049,3.962
scalar,1000000,clean,prefer_index,64MB,count_distinct,roaring,10,3.926,3.734–4.513,4.957,13.9%,12.74,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.973
scalar,1000000,clean,prefer_index,64MB,count_distinct,roaring_bitmap,10,3.667,3.348–3.856,4.179,10.6%,13.64,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.724
scalar,1000000,clean,prefer_index,64MB,count_distinct,seq,10,50.034,47.431–52.086,52.609,5.2%,1.00,Seq Scan,0.040,50.071
scalar,1000000,clean,prefer_index,64MB,eq_absent,brin,10,0.081,0.080–0.084,0.099,9.0%,597.70,"Bitmap Heap Scan, Bitmap Index Scan",0.047,0.128
scalar,1000000,clean,prefer_index,64MB,eq_absent,btree,10,0.017,0.017–0.018,0.018,3.7%,2847.85,Index Only Scan,0.036,0.053
scalar,1000000,clean,prefer_index,64MB,eq_absent,btree_tuned,10,0.018,0.017–0.019,0.023,13.6%,2766.49,Index Only Scan,0.040,0.057
scalar,1000000,clean,prefer_index,64MB,eq_absent,gin,10,0.018,0.017–0.023,0.026,19.9%,2766.49,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.057
scalar,1000000,clean,prefer_index,64MB,eq_absent,gist,10,0.016,0.014–0.018,0.104,156.1%,3025.84,Index Only Scan,0.036,0.053
scalar,1000000,clean,prefer_index,64MB,eq_absent,hash (partial),10,0.017,0.017–0.018,0.018,3.3%,2847.85,"Bitmap Heap Scan, Bitmap Index Scan",0.035,0.052
scalar,1000000,clean,prefer_index,64MB,eq_absent,roaring,10,0.008,0.007–0.008,0.008,6.8%,6051.69,RoaringCount,0.039,0.046
scalar,1000000,clean,prefer_index,64MB,eq_absent,roaring_bitmap,10,0.017,0.017–0.019,0.022,12.8%,2847.85,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.054
scalar,1000000,clean,prefer_index,64MB,eq_absent,seq,10,48.413,47.596–51.483,54.840,6.5%,1.00,Seq Scan,0.040,48.462
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,brin,10,78.090,73.806–78.874,79.333,3.9%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.043,78.143
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,btree,10,0.019,0.018–0.020,0.021,4.9%,2717.79,Index Only Scan,0.035,0.054
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,btree_tuned,10,0.020,0.019–0.022,0.024,8.6%,2581.90,Index Only Scan,0.037,0.058
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,gin,10,0.026,0.025–0.034,0.040,21.1%,1948.60,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.070
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,gist,10,0.039,0.038–0.045,0.056,18.9%,1324.05,Index Only Scan,0.036,0.075
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,hash (partial),10,0.019,0.018–0.021,0.024,10.6%,2648.10,Index Scan,0.037,0.057
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,roaring,10,0.011,0.010–0.011,0.012,6.8%,4694.36,RoaringCount,0.037,0.048
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,roaring_bitmap,10,0.022,0.021–0.026,0.030,14.4%,2347.18,"Bitmap Heap Scan, Bitmap Index Scan",0.034,0.056
scalar,1000000,clean,prefer_index,64MB,eq_c1m_12345,seq,10,51.638,50.248–55.117,56.533,5.3%,1.00,Seq Scan,0.033,51.670
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,brin,10,74.775,73.651–76.304,77.513,2.4%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.048,74.835
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,btree,10,0.018,0.016–0.020,0.032,38.2%,2946.31,Index Only Scan,0.034,0.053
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,btree_tuned,10,0.018,0.017–0.021,0.041,52.0%,2787.05,Index Only Scan,0.037,0.056
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,gin,10,0.024,0.021–0.029,0.030,16.2%,2194.06,"Bitmap Heap Scan, Bitmap Index Scan",0.052,0.075
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,gist,10,0.033,0.032–0.038,0.042,11.6%,1562.44,Index Only Scan,0.037,0.073
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,hash (partial),10,0.017,0.016–0.018,0.019,7.1%,3032.97,Index Scan,0.032,0.049
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,roaring,10,0.008,0.007–0.008,0.009,7.2%,6445.06,RoaringCount,0.035,0.044
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,roaring_bitmap,10,0.017,0.016–0.021,0.023,14.3%,3032.97,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.053
scalar,1000000,clean,prefer_index,64MB,eq_c1m_765432,seq,10,51.560,49.802–53.402,54.132,3.7%,1.00,Seq Scan,0.033,51.592
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,brin,10,73.792,70.938–78.485,82.477,6.4%,0.65,"Bitmap Heap Scan, Bitmap Index Scan",0.052,73.846
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,btree,10,0.344,0.312–0.461,0.587,28.2%,140.03,Index Only Scan,0.036,0.385
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,btree_tuned,10,0.311,0.309–0.327,0.334,3.6%,154.64,Index Only Scan,0.041,0.352
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,gin,10,3.764,3.620–3.824,3.868,5.2%,12.80,"Bitmap Heap Scan, Bitmap Index Scan",0.051,3.819
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,gist,10,0.702,0.695–0.738,0.810,6.7%,68.62,Index Only Scan,0.037,0.745
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,hash (partial),10,3.698,3.345–3.813,4.139,11.7%,13.03,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.744
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,roaring,10,0.028,0.027–0.030,0.032,6.9%,1720.34,RoaringCount,0.038,0.067
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,roaring_bitmap,10,3.487,3.338–3.718,3.837,7.0%,13.82,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.529
scalar,1000000,clean,prefer_index,64MB,eq_c200_103,seq,10,48.169,46.432–50.691,54.356,7.0%,1.00,Seq Scan,0.034,48.203
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,brin,10,70.721,69.106–75.385,78.358,5.6%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.048,70.762
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,btree,10,0.334,0.318–0.355,0.393,9.2%,148.21,Index Only Scan,0.036,0.369
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,btree_tuned,10,0.325,0.321–0.345,0.361,5.1%,152.09,Index Only Scan,0.041,0.366
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,gin,10,3.532,3.269–4.115,4.855,18.1%,14.00,"Bitmap Heap Scan, Bitmap Index Scan",0.040,3.573
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,gist,10,0.745,0.726–0.807,1.032,17.7%,66.35,Index Only Scan,0.036,0.784
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,hash (partial),10,3.558,3.011–3.758,3.989,12.8%,13.89,"Bitmap Heap Scan, Bitmap Index Scan",0.034,3.600
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,roaring,10,0.028,0.028–0.031,0.058,47.2%,1765.34,RoaringCount,0.039,0.068
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,roaring_bitmap,10,3.069,2.665–3.208,3.984,19.0%,16.11,"Bitmap Heap Scan, Bitmap Index Scan",0.040,3.104
scalar,1000000,clean,prefer_index,64MB,eq_c200_17,seq,10,49.430,48.712–50.111,51.042,3.7%,1.00,Seq Scan,0.030,49.459
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,brin,10,73.011,71.296–80.673,91.278,10.7%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.048,73.053
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,btree,10,3.202,3.113–3.354,3.448,4.3%,15.09,Index Only Scan,0.037,3.239
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,btree_tuned,10,3.081,3.013–3.332,4.109,15.6%,15.68,Index Only Scan,0.038,3.120
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,gin,10,20.629,19.672–20.982,21.455,4.2%,2.34,"Bitmap Heap Scan, Bitmap Index Scan",0.041,20.672
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,gist,10,6.977,6.803–7.373,7.418,3.8%,6.92,Index Only Scan,0.039,7.023
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,hash (partial),10,19.822,19.041–20.297,20.758,4.6%,2.44,"Bitmap Heap Scan, Bitmap Index Scan",0.034,19.855
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,roaring,10,0.062,0.061–0.069,0.084,14.8%,779.28,RoaringCount,0.038,0.102
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,roaring_bitmap,10,18.137,17.921–18.898,21.680,10.0%,2.66,"Bitmap Heap Scan, Bitmap Index Scan",0.036,18.171
scalar,1000000,clean,prefer_index,64MB,eq_c20_17,seq,10,48.316,46.172–48.887,49.278,3.0%,1.00,Seq Scan,0.030,48.349
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,brin,10,73.049,71.814–80.340,81.109,6.0%,0.72,"Bitmap Heap Scan, Bitmap Index Scan",0.058,73.108
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,btree,10,3.096,3.062–3.191,5.050,31.0%,16.93,Index Only Scan,0.037,3.135
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,btree_tuned,10,3.087,3.038–3.161,3.217,2.6%,16.97,Index Only Scan,0.040,3.125
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,gin,10,19.791,19.391–20.452,21.424,4.2%,2.65,"Bitmap Heap Scan, Bitmap Index Scan",0.038,19.828
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,gist,10,7.008,6.907–7.314,8.194,7.7%,7.48,Index Only Scan,0.036,7.044
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,hash (partial),10,20.081,19.758–21.113,23.099,6.6%,2.61,"Bitmap Heap Scan, Bitmap Index Scan",0.051,20.120
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,roaring,10,0.062,0.061–0.070,0.079,11.3%,845.30,RoaringCount,0.038,0.101
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,roaring_bitmap,10,18.239,17.867–18.620,19.074,3.0%,2.87,"Bitmap Heap Scan, Bitmap Index Scan",0.035,18.274
scalar,1000000,clean,prefer_index,64MB,eq_c20_3,seq,10,52.409,49.347–54.639,57.685,7.9%,1.00,Seq Scan,0.038,52.447
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,brin,10,73.790,70.196–76.947,78.970,5.5%,0.66,"Bitmap Heap Scan, Bitmap Index Scan",0.045,73.846
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,btree,10,0.021,0.020–0.024,0.029,18.1%,2330.29,Index Only Scan,0.036,0.057
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,btree_tuned,10,0.021,0.020–0.022,0.022,4.8%,2330.29,Index Only Scan,0.037,0.058
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,gin,10,0.058,0.051–0.070,0.079,18.7%,843.72,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.097
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,gist,10,0.043,0.042–0.051,0.067,21.7%,1124.97,Index Only Scan,0.037,0.082
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,hash (partial),10,0.060,0.053–0.068,0.097,33.2%,808.86,"Bitmap Heap Scan, Bitmap Index Scan",0.035,0.095
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,roaring,10,0.013,0.012–0.013,0.016,12.9%,3914.88,RoaringCount,0.038,0.051
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,roaring_bitmap,10,0.053,0.051–0.056,0.064,11.4%,914.69,"Bitmap Heap Scan, Bitmap Index Scan",0.035,0.087
scalar,1000000,clean,prefer_index,64MB,eq_c20k_123,seq,10,48.936,47.907–52.731,56.385,6.8%,1.00,Seq Scan,0.030,48.966
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,brin,10,73.240,71.606–75.650,79.816,4.7%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.060,73.293
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,btree,10,0.021,0.021–0.026,0.036,27.3%,2305.47,Index Only Scan,0.036,0.057
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,btree_tuned,10,0.021,0.020–0.022,0.023,6.9%,2360.36,Index Only Scan,0.038,0.059
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,gin,10,0.061,0.057–0.071,0.075,12.2%,812.58,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.103
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,gist,10,0.043,0.042–0.045,0.045,3.8%,1139.48,Index Only Scan,0.041,0.085
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,hash (partial),10,0.062,0.054–0.067,0.076,18.0%,793.08,"Bitmap Heap Scan, Bitmap Index Scan",0.033,0.096
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,roaring,10,0.013,0.012–0.013,0.014,8.5%,3965.40,RoaringCount,0.039,0.052
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,roaring_bitmap,10,0.052,0.051–0.059,0.061,7.8%,944.14,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.090
scalar,1000000,clean,prefer_index,64MB,eq_c20k_12345,seq,10,49.567,48.171–52.094,55.745,6.3%,1.00,Seq Scan,0.032,49.599
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,brin,10,92.488,89.874–97.195,100.018,4.7%,0.71,"Bitmap Heap Scan, Bitmap Index Scan",0.049,92.534
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,btree,10,33.540,31.651–35.977,40.700,11.2%,1.97,Index Only Scan,0.036,33.597
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,btree_tuned,10,31.067,30.335–33.919,36.472,8.1%,2.13,Index Only Scan,0.042,31.108
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,gin,10,92.135,91.236–94.552,98.710,3.3%,0.72,"Bitmap Heap Scan, Bitmap Index Scan",0.064,92.193
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,gist,10,73.438,70.536–75.055,77.833,4.4%,0.90,Index Only Scan,0.036,73.473
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,hash (partial),10,67.550,65.548–72.310,73.328,5.4%,0.98,Seq Scan (fallback),0.038,67.582
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,roaring,10,0.426,0.404–0.441,0.522,12.9%,154.94,RoaringCount,0.037,0.469
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,roaring_bitmap,10,66.305,63.794–69.571,71.991,5.1%,1.00,"Bitmap Heap Scan, Bitmap Index Scan",0.035,66.340
scalar,1000000,clean,prefer_index,64MB,eq_c2_0,seq,10,66.084,65.048–69.543,71.786,4.4%,1.00,Seq Scan,0.034,66.124
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,brin,10,95.288,92.936–97.512,98.035,2.5%,0.71,"Bitmap Heap Scan, Bitmap Index Scan",0.051,95.346
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,btree,10,31.852,30.828–33.288,35.852,6.5%,2.11,Index Only Scan,0.035,31.887
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,btree_tuned,10,31.172,30.548–32.413,33.665,4.1%,2.16,Index Only Scan,0.041,31.213
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,gin,10,92.816,90.526–98.763,100.880,4.7%,0.73,"Bitmap Heap Scan, Bitmap Index Scan",0.061,92.876
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,gist,10,72.020,69.493–73.385,75.856,3.5%,0.94,Index Only Scan,0.034,72.055
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,hash (partial),10,66.631,64.498–68.367,69.767,3.6%,1.01,Seq Scan (fallback),0.031,66.675
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,roaring,10,0.424,0.411–0.442,0.463,5.5%,158.85,RoaringCount,0.040,0.469
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,roaring_bitmap,10,65.116,64.280–68.832,70.804,4.4%,1.03,"Bitmap Heap Scan, Bitmap Index Scan",0.037,65.159
scalar,1000000,clean,prefer_index,64MB,eq_c2_1,seq,10,67.355,65.613–71.305,73.428,5.1%,1.00,Seq Scan,0.033,67.386
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,brin,10,0.769,0.728–0.873,1.095,19.0%,68.21,"Bitmap Heap Scan, Bitmap Index Scan",0.052,0.828
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,btree,10,0.323,0.317–0.364,0.373,7.4%,162.39,Index Only Scan,0.036,0.358
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,btree_tuned,10,0.329,0.317–0.356,0.383,8.4%,159.43,Index Only Scan,0.037,0.379
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,gin,10,0.688,0.679–0.726,0.787,6.2%,76.29,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.734
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,gist,10,0.724,0.699–0.812,0.877,9.3%,72.45,Index Only Scan,0.036,0.758
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,hash (partial),10,0.666,0.641–0.683,0.691,3.8%,78.76,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.708
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,roaring,10,0.011,0.010–0.011,0.125,208.0%,4768.41,RoaringCount,0.038,0.049
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,roaring_bitmap,10,0.439,0.429–0.468,0.650,23.3%,119.48,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.490
scalar,1000000,clean,prefer_index,64MB,eq_clustered_103,seq,10,52.453,51.539–55.144,57.867,4.8%,1.00,Seq Scan,0.031,52.483
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,brin,10,0.739,0.713–0.754,0.766,3.2%,74.10,"Bitmap Heap Scan, Bitmap Index Scan",0.046,0.788
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,btree,10,0.320,0.316–0.332,0.352,4.9%,171.12,Index Only Scan,0.038,0.358
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,btree_tuned,10,0.323,0.310–0.334,0.355,5.5%,169.53,Index Only Scan,0.038,0.366
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,gin,10,0.686,0.676–0.738,0.935,17.8%,79.82,"Bitmap Heap Scan, Bitmap Index Scan",0.051,0.746
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,gist,10,0.726,0.714–0.783,0.809,5.5%,75.48,Index Only Scan,0.036,0.761
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,hash (partial),10,0.684,0.665–0.721,0.802,8.7%,80.00,"Bitmap Heap Scan, Bitmap Index Scan",0.035,0.733
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,roaring,10,0.011,0.010–0.012,0.013,10.1%,4978.05,RoaringCount,0.038,0.049
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,roaring_bitmap,10,0.443,0.433–0.460,0.482,4.6%,123.75,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.483
scalar,1000000,clean,prefer_index,64MB,eq_clustered_17,seq,10,54.758,50.433–56.075,59.621,6.9%,1.00,Seq Scan,0.030,54.867
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,brin,10,79.889,79.365–83.972,87.567,4.5%,0.71,"Bitmap Heap Scan, Bitmap Index Scan",0.057,79.944
