Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,5000000,clean,default,64MB,and2,roaring_bitmap,3,46.238,36.489–52.091,51.506,17.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.051,46.289
scalar,5000000,clean,default,64MB,and3_selective,btree,3,1.599,1.524–1.640,1.636,3.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.050,1.647
scalar,5000000,clean,default,64MB,and3_selective,gin,3,2.716,2.690–3.033,3.001,6.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.088,3.121
scalar,5000000,clean,default,64MB,and3_selective,roaring,3,1.499,1.471–1.841,1.807,12.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,1.558
scalar,5000000,clean,default,64MB,and3_selective,roaring_bitmap,3,1.617,1.590–1.650,1.647,1.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.071,1.691
scalar,5000000,clean,default,64MB,eq_c1m_12345,btree,3,0.035,0.022–0.043,0.042,31.8%,—,Index Only Scan,0.034,0.069
scalar,5000000,clean,default,64MB,eq_c1m_12345,gin,3,0.382,0.313–0.551,0.534,29.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.073,0.442
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring,3,0.019,0.011–0.026,0.025,40.2%,—,LionCount,0.039,0.065
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring_bitmap,3,0.303,0.139–0.360,0.354,42.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,0.355
scalar,5000000,clean,default,64MB,eq_c200_17,btree,3,1.612,1.513–1.670,1.664,5.0%,—,Index Only Scan,0.038,1.650
scalar,5000000,clean,default,64MB,eq_c200_17,gin,3,18.097,16.485–18.650,18.595,6.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,18.164
scalar,5000000,clean,default,64MB,eq_c200_17,roaring,3,0.095,0.095–0.112,0.110,9.7%,—,LionCount,0.040,0.135
scalar,5000000,clean,default,64MB,eq_c200_17,roaring_bitmap,3,19.793,13.883–165.657,151.071,129.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.057,19.853
scalar,5000000,clean,default,64MB,eq_c20k_123,btree,3,0.034,0.031–0.038,0.038,10.2%,—,Index Only Scan,0.034,0.068
scalar,5000000,clean,default,64MB,eq_c20k_123,gin,3,0.975,0.239–1.606,1.543,72.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,1.013
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring,3,0.017,0.017–0.018,0.018,3.3%,—,LionCount,0.040,0.057
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring_bitmap,3,0.209,0.206–1.191,1.093,106.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.249
scalar,5000000,clean,default,64MB,eq_c2_0,btree,3,157.028,155.441–164.707,163.939,3.1%,—,Index Only Scan,0.030,157.058
scalar,5000000,clean,default,64MB,eq_c2_0,gin,3,665.041,590.620–831.708,815.041,17.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,665.106
scalar,5000000,clean,default,64MB,eq_c2_0,roaring,3,1.744,1.732–2.217,2.170,14.6%,—,LionCount,0.049,1.785
scalar,5000000,clean,default,64MB,eq_c2_0,roaring_bitmap,3,509.001,503.060–682.959,665.563,18.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,509.034
scalar,5000000,clean,default,64MB,eq_skew_0,btree,3,285.015,281.429–288.390,288.053,1.2%,—,Index Only Scan,0.040,285.046
scalar,5000000,clean,default,64MB,eq_skew_0,gin,3,716.471,634.194–794.557,786.748,11.2%,—,Seq Scan (fallback),0.069,716.540
scalar,5000000,clean,default,64MB,eq_skew_0,roaring,3,0.799,0.727–1.162,1.126,26.0%,—,LionCount,0.040,0.836
scalar,5000000,clean,default,64MB,eq_skew_0,roaring_bitmap,3,812.047,785.133–947.076,933.573,10.2%,—,Seq Scan (fallback),0.037,812.106
scalar,5000000,clean,default,64MB,eq_skew_17,btree,3,0.061,0.048–0.081,0.079,26.2%,—,Index Only Scan,0.033,0.094
scalar,5000000,clean,default,64MB,eq_skew_17,gin,3,4.015,3.712–4.567,4.512,10.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,4.166
scalar,5000000,clean,default,64MB,eq_skew_17,roaring,3,0.024,0.023–0.025,0.025,4.2%,—,LionCount,0.039,0.063
scalar,5000000,clean,default,64MB,eq_skew_17,roaring_bitmap,3,3.677,1.365–4.078,4.038,48.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,3.730
scalar,5000000,clean,default,64MB,fetch_medium,btree,3,14.828,14.011–18.597,18.220,15.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,14.864
scalar,5000000,clean,default,64MB,fetch_medium,gin,3,57.216,21.412–167.291,156.283,92.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,57.287
scalar,5000000,clean,default,64MB,fetch_medium,roaring,3,16.280,14.066–17.507,17.384,10.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,16.316
scalar,5000000,clean,default,64MB,fetch_medium,roaring_bitmap,3,120.445,37.603–196.864,189.222,67.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,120.522
scalar,5000000,clean,default,64MB,group_c2,btree,3,404.610,383.885–416.938,415.705,4.2%,—,Index Only Scan,0.037,404.646
scalar,5000000,clean,default,64MB,group_c2,gin,3,887.146,835.836–916.282,913.368,4.6%,—,Seq Scan (fallback),0.054,887.178
scalar,5000000,clean,default,64MB,group_c2,roaring,3,3.374,3.326–5.195,5.013,26.9%,—,LionCount,0.039,3.413
scalar,5000000,clean,default,64MB,group_c2,roaring_bitmap,3,923.750,700.968–987.213,980.867,17.3%,—,Seq Scan (fallback),0.053,923.830
scalar,5000000,clean,default,64MB,group_c200,btree,3,405.735,395.144–415.105,414.168,2.5%,—,Index Only Scan,0.060,405.769
scalar,5000000,clean,default,64MB,group_c200,gin,3,1045.313,1015.157–1137.406,1128.197,6.0%,—,Seq Scan (fallback),0.055,1045.367
scalar,5000000,clean,default,64MB,group_c200,roaring,3,17.074,16.941–19.096,18.894,6.8%,—,LionCount,0.039,17.113
scalar,5000000,clean,default,64MB,group_c200,roaring_bitmap,3,1059.507,926.153–1088.858,1085.923,8.5%,—,Seq Scan (fallback),0.033,1059.546
scalar,5000000,clean,default,64MB,group_filtered,btree,3,21.013,18.049–48.218,45.498,57.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.050,21.063
scalar,5000000,clean,default,64MB,group_filtered,gin,3,176.297,169.227–184.701,183.861,4.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.084,176.378
scalar,5000000,clean,default,64MB,group_filtered,roaring,3,15.068,13.098–15.457,15.418,8.7%,—,LionCount,0.061,15.114
scalar,5000000,clean,default,64MB,group_filtered,roaring_bitmap,3,182.619,16.808–191.039,190.197,75.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.069,182.688
scalar,5000000,clean,default,64MB,in_and,btree,3,113.362,37.537–116.688,116.355,50.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.062,113.407
scalar,5000000,clean,default,64MB,in_and,gin,3,137.472,120.586–139.383,139.192,7.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.057,137.529
scalar,5000000,clean,default,64MB,in_and,roaring,3,9.504,9.439–9.812,9.781,2.1%,—,LionCount,0.057,9.559
scalar,5000000,clean,default,64MB,in_and,roaring_bitmap,3,97.741,90.454–108.815,107.708,9.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,97.813
scalar,5000000,clean,default,64MB,in_c20k_10,btree,3,0.176,0.170–0.209,0.206,11.4%,—,Index Only Scan,0.044,0.236
scalar,5000000,clean,default,64MB,in_c20k_10,gin,3,17.877,17.450–19.887,19.686,7.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,17.930
scalar,5000000,clean,default,64MB,in_c20k_10,roaring,3,0.073,0.073–0.075,0.075,1.6%,—,LionCount,0.048,0.121
scalar,5000000,clean,default,64MB,in_c20k_10,roaring_bitmap,3,16.698,15.644–16.808,16.797,3.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,16.764
scalar,5000000,clean,default,64MB,in_c20k_1000,btree,3,17.107,15.636–18.422,18.291,8.2%,—,Index Only Scan,0.517,17.624
scalar,5000000,clean,default,64MB,in_c20k_1000,gin,3,373.333,314.713–446.146,438.865,17.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.667,374.360
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring,3,6.736,6.333–6.953,6.931,4.7%,—,LionCount,0.882,7.624
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring_bitmap,3,349.361,321.645–572.602,550.278,33.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.517,349.862
scalar,5000000,clean,default,64MB,is_null,btree,3,31.322,30.810–32.173,32.088,2.2%,—,Index Only Scan,0.051,31.383
scalar,5000000,clean,default,64MB,is_null,gin,3,563.624,491.683–657.979,648.543,14.6%,—,Seq Scan (fallback),0.027,563.650
scalar,5000000,clean,default,64MB,is_null,roaring,3,0.409,0.395–0.413,0.413,2.3%,—,LionCount,0.036,0.443
scalar,5000000,clean,default,64MB,is_null,roaring_bitmap,3,319.718,306.618–327.446,326.673,3.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.051,319.775
scalar,5000000,clean,default,64MB,or_columns,btree,3,559.562,558.455–589.612,586.607,3.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,559.599
scalar,5000000,clean,default,64MB,or_columns,gin,3,514.134,427.163–531.729,529.970,11.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.073,514.186
scalar,5000000,clean,default,64MB,or_columns,roaring,3,1.070,1.033–1.097,1.094,3.0%,—,LionCount,0.049,1.118
scalar,5000000,clean,default,64MB,or_columns,roaring_bitmap,3,378.128,351.248–470.783,461.517,15.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,378.193
scalar,5000000,clean,default,64MB,ordered_limit,btree,3,0.021,0.018–0.024,0.024,14.3%,—,Index Only Scan,0.072,0.093
scalar,5000000,clean,default,64MB,ordered_limit,gin,3,720.948,638.585–739.334,737.495,7.7%,—,Seq Scan (fallback),0.048,721.022
scalar,5000000,clean,default,64MB,ordered_limit,roaring,3,857.024,851.885–862.481,861.935,0.6%,—,Seq Scan (fallback),0.036,857.060
scalar,5000000,clean,default,64MB,ordered_limit,roaring_bitmap,3,618.717,542.735–701.293,693.035,12.8%,—,Seq Scan (fallback),0.065,618.755
scalar,5000000,clean,default,64MB,range_random,btree,3,1.629,1.619–1.636,1.635,0.5%,—,Index Only Scan,0.054,1.683
scalar,5000000,clean,default,64MB,range_random,gin,3,428.312,418.508–434.696,434.058,1.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.060,428.372
scalar,5000000,clean,default,64MB,range_random,roaring,3,0.663,0.659–0.898,0.875,18.5%,—,LionCount,0.045,0.709
scalar,5000000,clean,default,64MB,range_random,roaring_bitmap,3,152.083,130.379–201.345,196.419,22.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.067,152.148
scalar,5000000,dirty_scattered,default,64MB,and2,btree,3,18.284,17.165–136.892,125.031,119.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.070,18.355
scalar,5000000,dirty_scattered,default,64MB,and2,gin,3,171.558,162.854–171.723,171.707,3.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.077,171.613
scalar,5000000,dirty_scattered,default,64MB,and2,roaring,3,3.962,3.648–4.545,4.487,11.2%,—,LionCount,0.051,4.011
scalar,5000000,dirty_scattered,default,64MB,and2,roaring_bitmap,3,41.422,40.002–46.743,46.211,8.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.069,41.493
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,btree,3,5.940,4.893–7.522,7.364,21.6%,—,Index Only Scan,0.061,6.001
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,gin,3,61.288,19.473–117.643,112.007,74.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.068,61.364
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring,3,5.608,4.865–5.978,5.941,10.3%,—,LionCount,0.071,5.677
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring_bitmap,3,17.826,16.161–130.974,119.659,119.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.069,18.105
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,btree,3,711.865,611.670–760.487,755.625,10.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,711.898
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,gin,3,829.709,778.946–836.826,836.114,3.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.062,829.771
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring,3,81.315,80.261–82.837,82.685,1.6%,—,LionCount,0.050,81.355
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring_bitmap,3,732.756,627.830–760.816,758.010,9.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.034,732.790
scalar,5000000,dirty_scattered,default,64MB,group_c200,btree,3,925.271,880.649–941.725,940.080,3.5%,—,Seq Scan (fallback),0.052,925.309
scalar,5000000,dirty_scattered,default,64MB,group_c200,gin,3,962.271,867.889–964.419,964.204,5.9%,—,Seq Scan (fallback),0.052,962.321
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring,3,283.387,282.178–288.006,287.544,1.1%,—,LionCount,0.062,283.451
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,3,971.383,941.720–1039.541,1032.725,5.1%,—,Seq Scan (fallback),0.052,971.435
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,btree,3,1254.694,1249.106–1308.920,1303.497,2.6%,—,Index Only Scan,0.062,1254.756
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,gin,3,874.314,845.642–883.096,882.218,2.3%,—,Seq Scan (fallback),0.056,874.370
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,3,285.652,281.136–290.966,290.435,1.7%,—,LionCount,0.063,285.716
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,3,958.961,946.005–995.270,991.639,2.6%,—,Seq Scan (fallback),0.056,959.017
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,3,153.656,152.484–171.350,169.581,6.6%,—,Index Only Scan,0.036,153.692
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,3,818.261,813.513–845.740,842.992,2.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.075,818.354
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,3,1.767,1.690–1.930,1.914,6.8%,—,LionCount,0.048,1.832
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,3,850.911,684.618–873.382,871.135,12.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.060,850.971
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,11.538,11.401–12.475,12.381,5.0%,—,Index Scan,0.065,11.604
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,273.180,258.087–289.125,287.531,5.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,273.260
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,81.201,80.581–87.599,86.959,4.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,81.276
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,255.976,159.491–292.764,289.085,29.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,256.042
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,405.059,402.023–410.168,409.657,1.0%,—,Index Only Scan,0.038,405.097
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,945.491,921.297–1024.916,1016.973,5.6%,—,Seq Scan (fallback),0.054,945.546
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,16.963,16.915–17.017,17.012,0.3%,—,LionCount,0.035,16.998
scalar,5000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,995.321,966.897–1026.673,1023.538,3.0%,—,Seq Scan (fallback),0.061,995.387
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,15.786,15.671–17.901,17.689,7.6%,—,Index Only Scan,0.499,16.288
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,942.148,895.544–964.974,962.691,3.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.793,943.114
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,6.608,6.258–7.287,7.219,7.8%,—,LionCount,0.870,7.497
scalar,5000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,979.507,854.148–1024.421,1019.930,9.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.539,980.048
