Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,btree,3,255.867,254.088–257.820,257.625,0.7%,—,Index Only Scan,0.064,255.929
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,gin,3,157.744,152.309–164.413,163.746,3.8%,—,Seq Scan (fallback),0.054,157.801
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,3,49.805,49.552–50.260,50.215,0.7%,—,LionCount,0.041,49.847
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,3,148.766,148.035–149.799,149.696,0.6%,—,Seq Scan (fallback),0.047,148.812
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,3,30.552,30.343–30.794,30.770,0.7%,—,Index Only Scan,0.036,30.585
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,3,127.725,127.113–132.192,131.745,2.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,127.790
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,3,0.374,0.369–0.375,0.375,0.9%,—,LionCount,0.046,0.419
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,3,93.411,92.241–104.729,103.597,7.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,93.472
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_and3,btree,3,15.052,14.821–15.378,15.345,1.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.056,15.105
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_and3,gin,3,19.256,18.454–19.391,19.377,2.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.086,19.342
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring,3,16.393,16.004–21.514,21.002,17.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,16.451
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring_bitmap,3,15.460,15.437–15.915,15.869,1.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.056,15.531
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,btree,3,0.023,0.022–0.024,0.024,4.3%,—,Index Scan,0.039,0.061
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,gin,3,0.030,0.027–0.039,0.038,19.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.069
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring,3,0.026,0.025–0.027,0.027,3.8%,—,Index Scan,0.042,0.069
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring_bitmap,3,0.029,0.028–0.053,0.051,38.6%,—,Index Scan,0.046,0.075
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,1.699,1.675–1.831,1.818,4.8%,—,Index Scan,0.040,1.739
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,15.998,15.347–16.628,16.565,4.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,16.044
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,1.923,1.828–2.077,2.062,6.5%,—,Index Scan,0.051,1.964
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,2.066,2.044–2.490,2.448,11.4%,—,Index Scan,0.045,2.111
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,btree,3,0.057,0.057–0.059,0.059,2.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.099
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,gin,3,0.074,0.072–0.095,0.093,15.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,0.142
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring,3,0.072,0.067–0.107,0.103,26.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.117
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring_bitmap,3,0.060,0.053–0.191,0.178,76.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,0.106
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,74.878,73.181–76.292,76.151,2.1%,—,Index Only Scan,0.038,74.913
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,151.800,151.588–153.807,153.606,0.8%,—,Seq Scan (fallback),0.035,151.835
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,4.040,3.856–4.109,4.102,3.3%,—,LionCount,0.046,4.086
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,148.421,144.056–150.410,150.211,2.2%,—,Seq Scan (fallback),0.032,148.476
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,3.337,3.269–3.355,3.353,1.4%,—,Index Only Scan,0.475,3.802
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,101.219,100.930–102.944,102.772,1.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.662,101.922
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,1.642,1.642–1.645,1.645,0.1%,—,LionCount,0.903,2.545
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,94.185,92.609–94.186,94.186,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.494,94.666
scalar,5000000,after_maintenance,default,64MB,and2,btree,3,22.194,20.779–22.425,22.402,4.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,22.237
scalar,5000000,after_maintenance,default,64MB,and2,gin,3,163.889,162.841–168.816,168.323,1.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,163.937
scalar,5000000,after_maintenance,default,64MB,and2,roaring,3,1.694,1.608–1.711,1.709,3.3%,—,LionCount,0.052,1.746
scalar,5000000,after_maintenance,default,64MB,and2,roaring_bitmap,3,38.404,38.071–38.410,38.409,0.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,38.483
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,btree,3,1.604,1.600–1.647,1.643,1.6%,—,Index Only Scan,0.066,1.670
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,gin,3,18.352,17.835–20.461,20.250,7.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,18.405
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring,3,0.099,0.096–0.099,0.099,1.8%,—,LionCount,0.045,0.144
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring_bitmap,3,179.950,16.165–222.151,217.931,78.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.067,180.019
scalar,5000000,after_maintenance,default,64MB,group_c200,btree,3,393.588,389.665–403.395,402.414,1.8%,—,Index Only Scan,0.040,393.628
scalar,5000000,after_maintenance,default,64MB,group_c200,gin,3,1101.101,1088.747–1124.615,1122.264,1.6%,—,Seq Scan (fallback),0.060,1101.161
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring,3,17.694,17.489–18.061,18.024,1.6%,—,LionCount,0.035,17.729
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring_bitmap,3,1058.233,988.421–1181.211,1168.913,9.1%,—,Seq Scan (fallback),0.055,1058.288
scalar,5000000,after_maintenance,default,64MB,is_null,btree,3,31.642,31.327–31.807,31.790,0.8%,—,Index Only Scan,0.045,31.674
scalar,5000000,after_maintenance,default,64MB,is_null,gin,3,643.069,624.172–645.144,644.937,1.8%,—,Seq Scan (fallback),0.033,643.102
scalar,5000000,after_maintenance,default,64MB,is_null,roaring,3,0.405,0.392–0.445,0.441,6.7%,—,LionCount,0.042,0.448
scalar,5000000,after_maintenance,default,64MB,is_null,roaring_bitmap,3,527.727,352.194–528.917,528.798,21.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,527.772
scalar,5000000,clean,default,64MB,and2,btree,3,16.453,14.412–18.097,17.933,11.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,16.524
scalar,5000000,clean,default,64MB,and2,gin,3,229.298,176.213–247.459,245.643,17.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,229.363
scalar,5000000,clean,default,64MB,and2,roaring,3,3.962,1.796–5.308,5.173,48.0%,—,LionCount,0.058,4.020
scalar,5000000,clean,default,64MB,and2,roaring_bitmap,3,40.276,34.530–46.296,45.694,14.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,40.322
scalar,5000000,clean,default,64MB,and3_selective,btree,3,1.663,1.584–1.713,1.708,3.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,1.733
scalar,5000000,clean,default,64MB,and3_selective,gin,3,2.885,2.790–3.333,3.288,9.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.127,3.012
scalar,5000000,clean,default,64MB,and3_selective,roaring,3,1.751,1.555–2.065,2.034,14.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.093,1.849
scalar,5000000,clean,default,64MB,and3_selective,roaring_bitmap,3,2.207,1.663–2.316,2.305,17.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.096,2.295
scalar,5000000,clean,default,64MB,eq_c1m_12345,btree,3,0.030,0.021–0.033,0.033,22.3%,—,Index Only Scan,0.036,0.066
scalar,5000000,clean,default,64MB,eq_c1m_12345,gin,3,0.395,0.298–0.440,0.435,19.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,0.464
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring,3,0.024,0.015–0.024,0.024,24.7%,—,LionCount,0.056,0.079
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring_bitmap,3,0.064,0.057–0.558,0.509,126.9%,—,Index Scan,0.068,0.136
scalar,5000000,clean,default,64MB,eq_c200_17,btree,3,1.540,1.530–1.598,1.592,2.4%,—,Index Only Scan,0.035,1.575
scalar,5000000,clean,default,64MB,eq_c200_17,gin,3,100.538,23.341–193.429,184.140,80.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.070,100.608
scalar,5000000,clean,default,64MB,eq_c200_17,roaring,3,0.098,0.096–0.100,0.100,2.0%,—,LionCount,0.048,0.146
scalar,5000000,clean,default,64MB,eq_c200_17,roaring_bitmap,3,110.699,16.960–159.467,154.590,75.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,110.736
scalar,5000000,clean,default,64MB,eq_c20k_123,btree,3,0.041,0.034–0.051,0.050,20.3%,—,Index Only Scan,0.035,0.076
scalar,5000000,clean,default,64MB,eq_c20k_123,gin,3,1.209,0.246–1.473,1.447,66.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.071,1.256
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring,3,0.023,0.019–0.027,0.027,17.4%,—,LionCount,0.043,0.065
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring_bitmap,3,1.348,1.179–1.367,1.365,8.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,1.404
scalar,5000000,clean,default,64MB,eq_c2_0,btree,3,164.651,160.491–167.822,167.505,2.2%,—,Index Only Scan,0.037,164.683
scalar,5000000,clean,default,64MB,eq_c2_0,gin,3,738.426,715.559–875.903,862.155,11.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,738.479
scalar,5000000,clean,default,64MB,eq_c2_0,roaring,3,3.835,1.635–3.839,3.839,41.0%,—,LionCount,0.055,3.894
scalar,5000000,clean,default,64MB,eq_c2_0,roaring_bitmap,3,752.097,559.070–794.903,790.622,17.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,752.134
scalar,5000000,clean,default,64MB,eq_skew_0,btree,3,291.399,286.875–296.876,296.328,1.7%,—,Index Only Scan,0.036,291.432
scalar,5000000,clean,default,64MB,eq_skew_0,gin,3,808.296,754.546–873.177,866.689,7.3%,—,Seq Scan (fallback),0.057,808.371
scalar,5000000,clean,default,64MB,eq_skew_0,roaring,3,2.049,1.547–2.207,2.191,17.8%,—,LionCount,0.054,2.103
scalar,5000000,clean,default,64MB,eq_skew_0,roaring_bitmap,3,753.469,656.263–776.856,774.517,8.8%,—,Seq Scan (fallback),0.038,753.507
scalar,5000000,clean,default,64MB,eq_skew_17,btree,3,0.065,0.065–0.073,0.072,6.8%,—,Index Only Scan,0.062,0.127
scalar,5000000,clean,default,64MB,eq_skew_17,gin,3,3.406,3.109–3.408,3.408,5.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.300,3.453
scalar,5000000,clean,default,64MB,eq_skew_17,roaring,3,0.042,0.037–0.045,0.045,9.8%,—,LionCount,0.061,0.103
scalar,5000000,clean,default,64MB,eq_skew_17,roaring_bitmap,3,0.900,0.882–0.957,0.951,4.3%,—,Index Scan,0.070,0.971
scalar,5000000,clean,default,64MB,fetch_and2,btree,3,13.069,12.472–13.145,13.137,2.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,13.113
scalar,5000000,clean,default,64MB,fetch_and2,gin,3,26.109,24.747–26.474,26.438,3.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.086,26.195
scalar,5000000,clean,default,64MB,fetch_and2,roaring,3,12.068,11.548–21.695,20.732,37.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,12.120
scalar,5000000,clean,default,64MB,fetch_and2,roaring_bitmap,3,20.048,14.548–20.069,20.067,17.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,20.114
scalar,5000000,clean,default,64MB,fetch_and3,btree,3,18.874,12.786–22.549,22.181,27.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,18.927
scalar,5000000,clean,default,64MB,fetch_and3,gin,3,27.354,25.559–29.878,29.626,7.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.090,27.447
scalar,5000000,clean,default,64MB,fetch_and3,roaring,3,11.901,11.611–12.235,12.202,2.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.071,11.974
scalar,5000000,clean,default,64MB,fetch_and3,roaring_bitmap,3,13.231,12.290–18.774,18.220,23.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.086,13.283
scalar,5000000,clean,default,64MB,fetch_broad,btree,3,595.613,364.025–605.862,604.837,26.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,595.649
scalar,5000000,clean,default,64MB,fetch_broad,gin,3,491.169,482.788–524.247,520.939,4.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,491.212
scalar,5000000,clean,default,64MB,fetch_broad,roaring,3,439.466,346.925–526.211,517.537,20.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,439.506
scalar,5000000,clean,default,64MB,fetch_broad,roaring_bitmap,3,467.415,465.731–502.492,498.984,4.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,467.488
scalar,5000000,clean,default,64MB,fetch_c1m,btree,3,0.066,0.028–0.083,0.081,47.7%,—,Index Scan,0.040,0.121
scalar,5000000,clean,default,64MB,fetch_c1m,gin,3,0.146,0.144–0.418,0.391,66.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,0.233
scalar,5000000,clean,default,64MB,fetch_c1m,roaring,3,0.055,0.029–0.065,0.064,37.4%,—,Index Scan,0.041,0.094
scalar,5000000,clean,default,64MB,fetch_c1m,roaring_bitmap,3,0.072,0.044–0.083,0.082,30.3%,—,Index Scan,0.069,0.141
scalar,5000000,clean,default,64MB,fetch_in_and,btree,3,37.292,36.328–39.918,39.655,4.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.064,37.358
scalar,5000000,clean,default,64MB,fetch_in_and,gin,3,140.918,110.052–145.089,144.672,14.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.093,140.986
scalar,5000000,clean,default,64MB,fetch_in_and,roaring,3,92.260,38.489–120.020,117.244,49.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,92.339
scalar,5000000,clean,default,64MB,fetch_in_and,roaring_bitmap,3,99.586,83.416–110.067,109.019,13.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,99.676
scalar,5000000,clean,default,64MB,fetch_medium,btree,3,17.078,15.906–119.494,109.252,117.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,17.117
scalar,5000000,clean,default,64MB,fetch_medium,gin,3,142.982,20.771–212.313,205.380,77.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,143.026
scalar,5000000,clean,default,64MB,fetch_medium,roaring,3,148.168,112.743–179.774,176.613,22.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,148.206
scalar,5000000,clean,default,64MB,fetch_medium,roaring_bitmap,3,140.821,20.164–156.344,154.792,70.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,140.882
scalar,5000000,clean,default,64MB,fetch_rare,btree,3,0.923,0.678–0.924,0.924,16.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.964
scalar,5000000,clean,default,64MB,fetch_rare,gin,3,0.941,0.229–1.189,1.164,63.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.076,1.017
scalar,5000000,clean,default,64MB,fetch_rare,roaring,3,0.930,0.483–0.975,0.971,34.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,0.976
scalar,5000000,clean,default,64MB,fetch_rare,roaring_bitmap,3,1.310,0.197–2.094,2.016,79.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,1.352
scalar,5000000,clean,default,64MB,group_c2,btree,3,390.089,385.657–400.638,399.583,2.0%,—,Index Only Scan,0.036,390.124
scalar,5000000,clean,default,64MB,group_c2,gin,3,891.024,825.998–1013.136,1000.925,10.4%,—,Seq Scan (fallback),0.050,891.064
scalar,5000000,clean,default,64MB,group_c2,roaring,3,5.636,5.556–5.764,5.751,1.9%,—,LionCount,0.038,5.674
scalar,5000000,clean,default,64MB,group_c2,roaring_bitmap,3,902.239,798.875–921.594,919.659,7.5%,—,Seq Scan (fallback),0.058,902.299
scalar,5000000,clean,default,64MB,group_c200,btree,3,391.393,390.846–402.165,401.088,1.6%,—,Index Only Scan,0.041,391.440
scalar,5000000,clean,default,64MB,group_c200,gin,3,1086.236,1044.127–1112.710,1110.063,3.2%,—,Seq Scan (fallback),0.058,1086.279
scalar,5000000,clean,default,64MB,group_c200,roaring,3,23.172,17.423–24.027,23.942,16.7%,—,LionCount,0.036,23.243
scalar,5000000,clean,default,64MB,group_c200,roaring_bitmap,3,1103.333,1033.571–1167.265,1160.872,6.1%,—,Seq Scan (fallback),0.059,1103.392
scalar,5000000,clean,default,64MB,group_filtered,btree,3,22.275,17.028–231.533,210.607,135.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,22.323
scalar,5000000,clean,default,64MB,group_filtered,gin,3,161.372,117.778–177.232,175.646,20.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,161.420
scalar,5000000,clean,default,64MB,group_filtered,roaring,3,17.389,16.779–19.195,19.014,7.1%,—,LionCount,0.068,17.479
scalar,5000000,clean,default,64MB,group_filtered,roaring_bitmap,3,182.650,170.864–206.923,204.496,9.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.077,182.742
scalar,5000000,clean,default,64MB,in_and,btree,3,113.632,40.223–125.225,124.066,49.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,113.677
scalar,5000000,clean,default,64MB,in_and,gin,3,143.116,133.577–150.877,150.101,6.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.090,143.247
scalar,5000000,clean,default,64MB,in_and,roaring,3,10.239,9.434–10.381,10.367,5.1%,—,LionCount,0.066,10.305
scalar,5000000,clean,default,64MB,in_and,roaring_bitmap,3,102.621,82.855–108.859,108.235,13.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.057,102.678
scalar,5000000,clean,default,64MB,in_c20k_10,btree,3,0.187,0.183–0.217,0.214,9.5%,—,Index Only Scan,0.056,0.243
scalar,5000000,clean,default,64MB,in_c20k_10,gin,3,16.742,2.408–18.694,18.499,70.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,16.800
scalar,5000000,clean,default,64MB,in_c20k_10,roaring,3,0.095,0.089–0.112,0.110,12.1%,—,LionCount,0.066,0.161
scalar,5000000,clean,default,64MB,in_c20k_10,roaring_bitmap,3,18.185,14.540–18.213,18.210,12.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.070,18.255
scalar,5000000,clean,default,64MB,in_c20k_1000,btree,3,17.034,16.243–17.867,17.784,4.8%,—,Index Only Scan,0.340,17.484
scalar,5000000,clean,default,64MB,in_c20k_1000,gin,3,532.559,470.889–577.015,572.569,10.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.691,533.224
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring,3,7.400,6.492–7.573,7.556,8.1%,—,LionCount,0.886,8.271
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring_bitmap,3,422.624,412.923–520.091,510.344,13.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.502,423.133
scalar,5000000,clean,default,64MB,is_null,btree,3,31.352,31.255–31.674,31.642,0.7%,—,Index Only Scan,0.041,31.393
scalar,5000000,clean,default,64MB,is_null,gin,3,511.920,473.066–705.987,686.580,22.1%,—,Seq Scan (fallback),0.029,511.950
scalar,5000000,clean,default,64MB,is_null,roaring,3,0.842,0.780–0.907,0.900,7.5%,—,LionCount,0.051,0.895
scalar,5000000,clean,default,64MB,is_null,roaring_bitmap,3,443.701,386.249–524.051,516.016,15.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,443.781
scalar,5000000,clean,default,64MB,or_columns,btree,3,385.137,333.797–549.020,532.632,26.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.073,385.203
scalar,5000000,clean,default,64MB,or_columns,gin,3,476.482,396.148–575.326,565.442,18.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,476.554
scalar,5000000,clean,default,64MB,or_columns,roaring,3,1.189,1.147–1.411,1.389,11.4%,—,LionCount,0.061,1.250
scalar,5000000,clean,default,64MB,or_columns,roaring_bitmap,3,363.590,336.799–523.946,507.910,24.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,363.662
scalar,5000000,clean,default,64MB,ordered_broad,btree,3,0.059,0.033–0.064,0.064,32.0%,—,Index Scan,0.048,0.107
scalar,5000000,clean,default,64MB,ordered_broad,gin,3,1053.703,1032.413–1108.354,1102.889,3.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.067,1053.747
scalar,5000000,clean,default,64MB,ordered_broad,roaring,3,987.146,977.869–1015.100,1012.305,2.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,987.222
scalar,5000000,clean,default,64MB,ordered_broad,roaring_bitmap,3,917.271,777.321–1004.305,995.602,12.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.064,917.335
scalar,5000000,clean,default,64MB,ordered_broad,roaring_btree,3,0.028,0.026–0.029,0.029,5.5%,—,Index Scan,0.049,0.077
scalar,5000000,clean,default,64MB,ordered_filter,btree,3,11.060,4.933–11.271,11.250,39.6%,—,Index Scan,0.083,11.150
scalar,5000000,clean,default,64MB,ordered_filter,gin,3,263.252,173.936–264.613,264.477,22.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,263.308
scalar,5000000,clean,default,64MB,ordered_filter,roaring,3,37.724,36.159–136.867,126.953,82.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,37.809
scalar,5000000,clean,default,64MB,ordered_filter,roaring_bitmap,3,42.899,39.493–137.744,128.260,76.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.094,42.999
scalar,5000000,clean,default,64MB,ordered_filter,roaring_btree,3,0.688,0.685–0.715,0.712,2.4%,—,LionOrdered,0.065,0.765
scalar,5000000,clean,default,64MB,ordered_filter_desc,btree,3,6.689,6.312–9.691,9.391,24.5%,—,Index Scan,0.065,6.754
scalar,5000000,clean,default,64MB,ordered_filter_desc,gin,3,237.120,182.753–260.485,258.149,17.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.056,237.215
scalar,5000000,clean,default,64MB,ordered_filter_desc,roaring,3,40.416,34.868–97.123,91.452,60.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,40.489
scalar,5000000,clean,default,64MB,ordered_filter_desc,roaring_bitmap,3,122.453,36.180–169.789,165.055,61.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.054,122.508
scalar,5000000,clean,default,64MB,ordered_filter_desc,roaring_btree,3,0.465,0.459–0.466,0.466,0.8%,—,LionOrdered,0.099,0.565
scalar,5000000,clean,default,64MB,ordered_limit,btree,3,0.019,0.019–0.024,0.024,14.0%,—,Index Only Scan,0.056,0.075
scalar,5000000,clean,default,64MB,ordered_limit,gin,3,793.970,684.148–881.496,872.743,12.6%,—,Seq Scan (fallback),0.060,794.030
scalar,5000000,clean,default,64MB,ordered_limit,roaring,3,778.008,703.486–849.917,842.726,9.4%,—,Seq Scan (fallback),0.041,778.049
scalar,5000000,clean,default,64MB,ordered_limit,roaring_bitmap,3,695.212,626.331–738.586,734.249,8.2%,—,Seq Scan (fallback),0.072,695.288
scalar,5000000,clean,default,64MB,range_random,btree,3,1.660,1.592–1.780,1.768,5.7%,—,Index Only Scan,0.055,1.723
scalar,5000000,clean,default,64MB,range_random,gin,3,420.778,414.125–448.463,445.695,4.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.074,420.867
scalar,5000000,clean,default,64MB,range_random,roaring,3,0.674,0.666–0.686,0.685,1.5%,—,LionCount,0.051,0.734
scalar,5000000,clean,default,64MB,range_random,roaring_bitmap,3,131.372,59.034–166.955,163.397,46.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.049,131.417
scalar,5000000,dirty_scattered,default,64MB,and2,btree,3,139.537,115.901–179.490,175.495,22.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.078,139.619
scalar,5000000,dirty_scattered,default,64MB,and2,gin,3,164.851,160.471–167.222,166.985,2.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,164.933
scalar,5000000,dirty_scattered,default,64MB,and2,roaring,3,4.398,3.752–7.572,7.255,39.0%,—,LionCount,0.063,4.461
scalar,5000000,dirty_scattered,default,64MB,and2,roaring_bitmap,3,39.044,34.330–39.167,39.155,7.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.075,39.119
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,btree,3,6.838,6.511–8.468,8.305,14.4%,—,Index Only Scan,0.066,6.888
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,gin,3,19.463,16.195–122.567,112.257,114.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.070,19.534
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring,3,7.453,6.290–7.685,7.662,10.5%,—,LionCount,0.080,7.536
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring_bitmap,3,19.957,19.810–147.616,134.850,118.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.068,20.041
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,btree,3,693.484,622.907–744.685,739.565,8.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,693.519
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,gin,3,812.512,780.730–871.993,866.045,5.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.073,812.573
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring,3,95.659,94.809–97.400,97.226,1.4%,—,LionCount,0.053,95.743
