Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,gin,3,0.027,0.025–0.029,0.029,7.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.072
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring,3,0.025,0.025–0.047,0.045,39.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,0.063
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring_bitmap,3,0.029,0.029–0.032,0.032,5.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.069
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,1.839,1.665–2.516,2.448,22.4%,—,Index Scan,0.038,1.874
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,15.711,15.374–15.781,15.774,1.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,15.749
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,14.047,14.036–15.193,15.078,4.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,14.085
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,15.230,15.090–16.314,16.206,4.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.054,15.265
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,btree,3,0.058,0.043–0.061,0.061,17.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,0.097
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,gin,3,0.070,0.063–0.074,0.074,8.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.060,0.130
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring,3,0.061,0.051–0.074,0.073,18.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.105
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_rare,roaring_bitmap,3,0.068,0.062–0.122,0.117,39.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,0.117
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,75.202,75.119–75.394,75.375,0.2%,—,Index Only Scan,0.036,75.239
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,143.935,143.544–150.403,149.756,2.6%,—,Seq Scan (fallback),0.037,143.972
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,3.656,3.639–3.963,3.932,4.9%,—,LionCount,0.035,3.691
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,149.277,144.116–150.025,149.950,2.2%,—,Seq Scan (fallback),0.033,149.310
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,3.193,3.162–3.224,3.221,1.0%,—,Index Only Scan,0.463,3.654
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,98.054,97.361–98.515,98.469,0.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.716,98.785
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,1.618,1.598–1.689,1.682,2.9%,—,LionCount,0.841,2.487
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,96.180,95.165–98.820,98.556,2.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.501,96.684
scalar,5000000,after_maintenance,default,64MB,and2,btree,3,20.105,17.764–20.393,20.364,7.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,20.147
scalar,5000000,after_maintenance,default,64MB,and2,gin,3,167.945,167.277–169.813,169.626,0.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,168.020
scalar,5000000,after_maintenance,default,64MB,and2,roaring,3,1.668,1.599–1.684,1.682,2.7%,—,LionCount,0.049,1.715
scalar,5000000,after_maintenance,default,64MB,and2,roaring_bitmap,3,34.980,32.012–44.141,43.225,17.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.056,35.036
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,btree,3,1.605,1.572–1.630,1.627,1.8%,—,Index Only Scan,0.057,1.669
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,gin,3,20.808,17.235–21.521,21.450,11.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.067,20.876
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring,3,0.099,0.098–0.100,0.100,1.0%,—,LionCount,0.039,0.138
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring_bitmap,3,21.988,14.561–127.183,116.663,115.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,22.028
scalar,5000000,after_maintenance,default,64MB,group_c200,btree,3,383.629,381.274–386.453,386.171,0.7%,—,Index Only Scan,0.039,383.668
scalar,5000000,after_maintenance,default,64MB,group_c200,gin,3,1347.403,1320.313–1391.878,1387.430,2.7%,—,Seq Scan (fallback),0.047,1347.457
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring,3,17.844,17.799–17.931,17.922,0.4%,—,LionCount,0.033,17.878
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring_bitmap,3,995.139,983.390–995.525,995.486,0.7%,—,Seq Scan (fallback),0.035,995.172
scalar,5000000,after_maintenance,default,64MB,is_null,btree,3,31.148,30.549–31.180,31.177,1.1%,—,Index Only Scan,0.029,31.196
scalar,5000000,after_maintenance,default,64MB,is_null,gin,3,825.165,804.599–830.904,830.330,1.7%,—,Seq Scan (fallback),0.049,825.236
scalar,5000000,after_maintenance,default,64MB,is_null,roaring,3,0.402,0.397–0.413,0.412,2.0%,—,LionCount,0.034,0.437
scalar,5000000,after_maintenance,default,64MB,is_null,roaring_bitmap,3,489.041,470.922–530.565,526.413,6.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,489.094
scalar,5000000,clean,default,64MB,and2,btree,3,160.722,18.673–199.049,195.216,75.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,160.764
scalar,5000000,clean,default,64MB,and2,gin,3,228.808,168.869–241.392,240.134,18.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.075,228.878
scalar,5000000,clean,default,64MB,and2,roaring,3,1.745,1.739–3.782,3.578,48.6%,—,LionCount,0.051,1.801
scalar,5000000,clean,default,64MB,and2,roaring_bitmap,3,40.500,39.644–61.288,59.209,26.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.062,40.574
scalar,5000000,clean,default,64MB,and3_selective,btree,3,1.623,1.595–1.626,1.626,1.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,1.667
scalar,5000000,clean,default,64MB,and3_selective,gin,3,2.909,2.725–3.186,3.158,7.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.088,2.976
scalar,5000000,clean,default,64MB,and3_selective,roaring,3,1.555,1.472–1.574,1.572,3.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.057,1.612
scalar,5000000,clean,default,64MB,and3_selective,roaring_bitmap,3,1.598,1.534–1.698,1.688,5.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.073,1.678
scalar,5000000,clean,default,64MB,eq_c1m_12345,btree,3,0.035,0.018–0.042,0.041,39.0%,—,Index Only Scan,0.034,0.069
scalar,5000000,clean,default,64MB,eq_c1m_12345,gin,3,0.429,0.219–0.635,0.614,48.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.084,0.513
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring,3,0.014,0.012–0.022,0.021,33.1%,—,LionCount,0.046,0.060
scalar,5000000,clean,default,64MB,eq_c1m_12345,roaring_bitmap,3,0.389,0.352–0.924,0.871,57.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,0.464
scalar,5000000,clean,default,64MB,eq_c200_17,btree,3,1.636,1.607–1.843,1.822,7.6%,—,Index Only Scan,0.056,1.699
scalar,5000000,clean,default,64MB,eq_c200_17,gin,3,165.169,20.688–202.427,198.701,74.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,165.227
scalar,5000000,clean,default,64MB,eq_c200_17,roaring,3,0.098,0.097–0.100,0.100,1.6%,—,LionCount,0.037,0.135
scalar,5000000,clean,default,64MB,eq_c200_17,roaring_bitmap,3,133.713,17.155–177.325,172.964,75.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,133.775
scalar,5000000,clean,default,64MB,eq_c20k_123,btree,3,0.041,0.035–0.052,0.051,20.2%,—,Index Only Scan,0.064,0.116
scalar,5000000,clean,default,64MB,eq_c20k_123,gin,3,1.407,0.255–1.509,1.499,65.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.068,1.504
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring,3,0.018,0.018–0.019,0.019,3.1%,—,LionCount,0.041,0.059
scalar,5000000,clean,default,64MB,eq_c20k_123,roaring_bitmap,3,0.231,0.204–2.247,2.045,131.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.062,0.293
scalar,5000000,clean,default,64MB,eq_c2_0,btree,3,169.786,163.807–170.977,170.858,2.3%,—,Index Only Scan,0.038,169.824
scalar,5000000,clean,default,64MB,eq_c2_0,gin,3,992.656,938.026–993.538,993.450,3.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,992.690
scalar,5000000,clean,default,64MB,eq_c2_0,roaring,3,1.827,1.771–3.784,3.588,46.6%,—,LionCount,0.057,1.899
scalar,5000000,clean,default,64MB,eq_c2_0,roaring_bitmap,3,608.777,508.714–641.808,638.505,11.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.061,608.838
scalar,5000000,clean,default,64MB,eq_skew_0,btree,3,302.650,300.791–304.356,304.185,0.6%,—,Index Only Scan,0.060,302.711
scalar,5000000,clean,default,64MB,eq_skew_0,gin,3,736.685,710.342–792.820,787.207,5.6%,—,Seq Scan (fallback),0.041,736.758
scalar,5000000,clean,default,64MB,eq_skew_0,roaring,3,1.647,0.704–1.665,1.663,41.1%,—,LionCount,0.041,1.686
scalar,5000000,clean,default,64MB,eq_skew_0,roaring_bitmap,3,703.758,628.838–724.309,722.254,7.3%,—,Seq Scan (fallback),0.034,703.819
scalar,5000000,clean,default,64MB,eq_skew_17,btree,3,0.058,0.051–0.066,0.065,12.9%,—,Index Only Scan,0.032,0.090
scalar,5000000,clean,default,64MB,eq_skew_17,gin,3,3.292,2.879–3.998,3.927,16.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.075,3.504
scalar,5000000,clean,default,64MB,eq_skew_17,roaring,3,0.037,0.036–0.044,0.043,11.2%,—,LionCount,0.053,0.090
scalar,5000000,clean,default,64MB,eq_skew_17,roaring_bitmap,3,4.191,3.382–4.256,4.250,12.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.061,4.252
scalar,5000000,clean,default,64MB,fetch_and2,btree,3,14.533,13.469–14.755,14.733,4.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.068,14.610
scalar,5000000,clean,default,64MB,fetch_and2,gin,3,27.418,25.890–27.483,27.477,3.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.069,27.487
scalar,5000000,clean,default,64MB,fetch_and2,roaring,3,11.224,11.115–11.854,11.791,3.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,11.269
scalar,5000000,clean,default,64MB,fetch_and2,roaring_bitmap,3,16.764,13.148–18.913,18.698,17.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,16.817
scalar,5000000,clean,default,64MB,fetch_and3,btree,3,14.789,14.294–16.961,16.744,9.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,14.854
scalar,5000000,clean,default,64MB,fetch_and3,gin,3,28.625,25.672–34.258,33.695,14.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.088,28.713
scalar,5000000,clean,default,64MB,fetch_and3,roaring,3,11.318,11.102–11.470,11.455,1.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,11.370
scalar,5000000,clean,default,64MB,fetch_and3,roaring_bitmap,3,12.603,11.882–22.287,21.319,37.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,12.655
scalar,5000000,clean,default,64MB,fetch_broad,btree,3,534.568,527.946–560.746,558.128,3.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,534.605
scalar,5000000,clean,default,64MB,fetch_broad,gin,3,495.958,344.635–652.856,637.166,31.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,495.999
scalar,5000000,clean,default,64MB,fetch_broad,roaring,3,470.683,391.178–558.068,549.329,17.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,470.721
scalar,5000000,clean,default,64MB,fetch_broad,roaring_bitmap,3,354.455,344.510–589.282,565.799,32.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.067,354.524
scalar,5000000,clean,default,64MB,fetch_c1m,btree,3,0.061,0.045–0.061,0.061,16.6%,—,Index Scan,0.041,0.102
scalar,5000000,clean,default,64MB,fetch_c1m,gin,3,0.141,0.138–0.307,0.290,49.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,0.199
scalar,5000000,clean,default,64MB,fetch_c1m,roaring,3,0.152,0.030–0.370,0.348,93.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.191
scalar,5000000,clean,default,64MB,fetch_c1m,roaring_bitmap,3,0.345,0.306–0.352,0.351,7.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,0.382
scalar,5000000,clean,default,64MB,fetch_in_and,btree,3,111.394,40.878–131.993,129.933,50.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,111.451
scalar,5000000,clean,default,64MB,fetch_in_and,gin,3,140.440,81.209–144.448,144.047,29.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.088,140.513
scalar,5000000,clean,default,64MB,fetch_in_and,roaring,3,33.814,32.138–110.688,103.001,76.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,33.866
scalar,5000000,clean,default,64MB,fetch_in_and,roaring_bitmap,3,101.229,69.158–108.215,107.516,22.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.080,101.310
scalar,5000000,clean,default,64MB,fetch_medium,btree,3,166.112,100.048–194.379,191.552,31.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,166.151
scalar,5000000,clean,default,64MB,fetch_medium,gin,3,111.759,110.518–156.681,152.189,20.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.070,111.829
scalar,5000000,clean,default,64MB,fetch_medium,roaring,3,158.897,18.102–190.113,186.991,74.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.059,158.968
scalar,5000000,clean,default,64MB,fetch_medium,roaring_bitmap,3,170.323,20.378–179.473,178.558,72.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.054,170.377
scalar,5000000,clean,default,64MB,fetch_rare,btree,3,1.564,1.426–2.184,2.122,23.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,1.635
scalar,5000000,clean,default,64MB,fetch_rare,gin,3,1.760,1.279–1.913,1.898,20.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,1.815
scalar,5000000,clean,default,64MB,fetch_rare,roaring,3,1.490,0.168–1.882,1.843,76.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,1.529
scalar,5000000,clean,default,64MB,fetch_rare,roaring_bitmap,3,1.003,0.246–1.181,1.163,61.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,1.073
scalar,5000000,clean,default,64MB,group_c2,btree,3,401.532,392.074–408.737,408.017,2.1%,—,Index Only Scan,0.063,401.597
scalar,5000000,clean,default,64MB,group_c2,gin,3,904.529,884.727–927.709,925.391,2.4%,—,Seq Scan (fallback),0.033,904.563
scalar,5000000,clean,default,64MB,group_c2,roaring,3,5.906,3.534–7.555,7.390,35.7%,—,LionCount,0.035,5.942
scalar,5000000,clean,default,64MB,group_c2,roaring_bitmap,3,903.271,808.787–920.287,918.585,6.8%,—,Seq Scan (fallback),0.061,903.321
scalar,5000000,clean,default,64MB,group_c200,btree,3,400.605,393.861–401.174,401.117,1.0%,—,Index Only Scan,0.050,400.645
scalar,5000000,clean,default,64MB,group_c200,gin,3,1044.517,886.254–1114.915,1107.875,11.5%,—,Seq Scan (fallback),0.068,1044.607
scalar,5000000,clean,default,64MB,group_c200,roaring,3,23.305,17.670–24.260,24.165,16.4%,—,LionCount,0.036,23.369
scalar,5000000,clean,default,64MB,group_c200,roaring_bitmap,3,952.933,933.916–1074.351,1062.209,7.7%,—,Seq Scan (fallback),0.036,952.969
scalar,5000000,clean,default,64MB,group_filtered,btree,3,121.481,22.541–243.801,231.569,85.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.051,121.532
scalar,5000000,clean,default,64MB,group_filtered,gin,3,125.596,20.696–154.907,151.976,70.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,125.637
scalar,5000000,clean,default,64MB,group_filtered,roaring,3,16.871,16.803–17.142,17.115,1.1%,—,LionCount,0.050,16.916
scalar,5000000,clean,default,64MB,group_filtered,roaring_bitmap,3,162.850,46.183–177.477,176.014,55.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,162.892
scalar,5000000,clean,default,64MB,in_and,btree,3,104.710,99.188–113.808,112.898,7.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,104.781
scalar,5000000,clean,default,64MB,in_and,gin,3,123.687,76.327–145.392,143.221,30.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.059,123.738
scalar,5000000,clean,default,64MB,in_and,roaring,3,9.546,9.540–9.661,9.649,0.7%,—,LionCount,0.059,9.608
scalar,5000000,clean,default,64MB,in_and,roaring_bitmap,3,98.488,85.897–111.536,110.231,13.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.052,98.579
scalar,5000000,clean,default,64MB,in_c20k_10,btree,3,0.178,0.175–0.230,0.225,15.9%,—,Index Only Scan,0.043,0.221
scalar,5000000,clean,default,64MB,in_c20k_10,gin,3,17.245,11.896–19.850,19.590,24.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,17.290
scalar,5000000,clean,default,64MB,in_c20k_10,roaring,3,0.088,0.080–0.105,0.103,14.0%,—,LionCount,0.078,0.173
scalar,5000000,clean,default,64MB,in_c20k_10,roaring_bitmap,3,19.358,18.276–19.813,19.767,4.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.068,19.400
scalar,5000000,clean,default,64MB,in_c20k_1000,btree,3,18.081,17.895–18.361,18.333,1.3%,—,Index Only Scan,0.492,18.562
scalar,5000000,clean,default,64MB,in_c20k_1000,gin,3,509.461,364.973–512.997,512.643,18.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.692,510.121
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring,3,7.348,6.590–7.604,7.578,7.3%,—,LionCount,0.912,8.276
scalar,5000000,clean,default,64MB,in_c20k_1000,roaring_bitmap,3,409.493,394.129–472.236,465.962,9.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.500,409.993
scalar,5000000,clean,default,64MB,is_null,btree,3,33.226,31.810–34.352,34.239,3.8%,—,Index Only Scan,0.029,33.255
scalar,5000000,clean,default,64MB,is_null,gin,3,573.638,570.897–636.385,630.110,6.2%,—,Seq Scan (fallback),0.037,573.675
scalar,5000000,clean,default,64MB,is_null,roaring,3,0.435,0.421–0.802,0.765,39.1%,—,LionCount,0.033,0.468
scalar,5000000,clean,default,64MB,is_null,roaring_bitmap,3,367.722,363.529–542.939,525.417,24.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.049,367.767
scalar,5000000,clean,default,64MB,or_columns,btree,3,484.559,468.867–489.652,489.143,2.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.050,484.609
scalar,5000000,clean,default,64MB,or_columns,gin,3,439.811,294.444–463.852,461.448,23.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.071,439.854
scalar,5000000,clean,default,64MB,or_columns,roaring,3,1.140,1.113–1.186,1.181,3.2%,—,LionCount,0.050,1.190
scalar,5000000,clean,default,64MB,or_columns,roaring_bitmap,3,525.349,461.339–535.325,534.327,7.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,525.389
scalar,5000000,clean,default,64MB,ordered_limit,btree,3,0.019,0.018–0.026,0.025,20.8%,—,Index Only Scan,0.055,0.074
scalar,5000000,clean,default,64MB,ordered_limit,gin,3,723.266,722.036–808.923,800.357,6.6%,—,Seq Scan (fallback),0.070,723.339
scalar,5000000,clean,default,64MB,ordered_limit,roaring,3,767.646,767.061–824.728,819.020,4.2%,—,Seq Scan (fallback),0.037,767.683
scalar,5000000,clean,default,64MB,ordered_limit,roaring_bitmap,3,646.556,546.220–737.216,728.150,14.9%,—,Seq Scan (fallback),0.065,646.623
scalar,5000000,clean,default,64MB,range_random,btree,3,2.666,2.606–2.667,2.667,1.3%,—,Index Only Scan,0.049,2.715
scalar,5000000,clean,default,64MB,range_random,gin,3,426.676,410.159–432.453,431.875,2.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,426.720
scalar,5000000,clean,default,64MB,range_random,roaring,3,0.691,0.663–0.735,0.731,5.2%,—,LionCount,0.049,0.745
scalar,5000000,clean,default,64MB,range_random,roaring_bitmap,3,178.909,155.073–206.058,203.343,14.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,178.951
scalar,5000000,dirty_scattered,default,64MB,and2,btree,3,120.258,20.424–137.949,136.180,68.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,120.405
scalar,5000000,dirty_scattered,default,64MB,and2,gin,3,173.414,166.951–198.524,196.013,9.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.076,173.460
scalar,5000000,dirty_scattered,default,64MB,and2,roaring,3,4.563,4.314–4.567,4.567,3.2%,—,LionCount,0.078,4.641
scalar,5000000,dirty_scattered,default,64MB,and2,roaring_bitmap,3,35.774,34.518–42.705,42.012,11.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.065,35.827
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,btree,3,5.496,4.688–27.770,25.543,103.5%,—,Index Only Scan,0.050,5.546
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,gin,3,116.687,16.685–175.354,169.487,78.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,116.750
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring,3,4.299,4.103–4.955,4.889,10.0%,—,LionCount,0.057,4.342
scalar,5000000,dirty_scattered,default,64MB,eq_c200_17,roaring_bitmap,3,115.794,102.689–169.764,164.367,27.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.061,115.829
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,btree,3,789.365,676.701–799.181,798.199,9.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,789.407
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,gin,3,951.016,950.313–1066.872,1055.286,6.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,951.082
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring,3,85.669,85.203–91.185,90.633,3.8%,—,LionCount,0.045,85.745
scalar,5000000,dirty_scattered,default,64MB,eq_c2_0,roaring_bitmap,3,687.408,593.584–744.216,738.535,11.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.063,687.471
scalar,5000000,dirty_scattered,default,64MB,group_c200,btree,3,928.111,904.594–988.088,982.090,4.6%,—,Seq Scan (fallback),0.063,928.174
scalar,5000000,dirty_scattered,default,64MB,group_c200,gin,3,998.824,996.995–1009.871,1008.766,0.7%,—,Seq Scan (fallback),0.056,998.867
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring,3,302.872,299.086–303.276,303.236,0.8%,—,LionCount,0.046,302.935
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,3,1010.457,947.802–1016.288,1015.705,3.8%,—,Seq Scan (fallback),0.055,1010.512
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,btree,3,1316.928,1302.410–1327.342,1326.301,1.0%,—,Index Only Scan,0.065,1316.992
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,gin,3,1007.049,998.254–1007.571,1007.519,0.5%,—,Seq Scan (fallback),0.055,1007.104
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,3,306.418,299.780–308.206,308.027,1.5%,—,LionCount,0.062,306.483
scalar,5000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,3,1003.409,999.403–1013.122,1012.151,0.7%,—,Seq Scan (fallback),0.057,1003.464
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,3,164.758,160.321–172.100,171.366,3.6%,—,Index Only Scan,0.060,164.818
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,3,1095.076,989.608–1293.188,1273.377,13.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,1095.142
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,3,1.850,1.824–1.855,1.855,0.9%,—,LionCount,0.042,1.893
scalar,5000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,3,902.497,833.649–1033.002,1019.951,11.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.061,902.547
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,btree,3,147.467,146.604–152.350,151.862,2.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.077,147.546
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,gin,3,270.042,267.692–423.024,407.726,27.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.096,270.136
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring,3,110.408,110.090–110.590,110.572,0.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,110.461
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_and3,roaring_bitmap,3,117.851,116.638–274.444,258.785,53.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,117.939
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,btree,3,0.029,0.027–0.031,0.031,6.9%,—,Index Scan,0.048,0.079
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,gin,3,0.225,0.043–0.306,0.298,70.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.079,0.304
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring,3,0.031,0.031–0.036,0.035,8.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.073
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_c1m,roaring_bitmap,3,0.301,0.038–0.317,0.315,71.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.064,0.339
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,13.061,11.885–13.953,13.864,8.0%,—,Index Scan,0.040,13.101
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,151.563,89.815–258.137,247.480,51.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.072,151.635
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,86.293,86.141–87.067,86.990,0.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,86.331
scalar,5000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,261.093,148.007–283.899,281.618,31.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,261.132
